START	END
3659091651	3659091661
3659091663	3659091673
3659091675	3659091681
3659091683	3659091685
3659091687	3659091701
3659091703	3659091705
3659091707	3659091761
3659091764	3659091833
3659091835	3659091961
3659091963	3659092234
3659092236	3659092245
3659092247	3659092249
3659092251	3659092277
3659092279	3659092285
3659092287	3659092301
3659092303	3659092309
3659092311	3659092325
3659092327	3659092357
3659092359	3659092361
3659092363	3659092393
3659092395	3659092405
3659092407	3659092409
3659092411	3659092413
3659092415	3659092469
3659092471	3659092491
3659092493	3659092508
3659092510	3659093001
3659093003	3659093014
3659093016	3659093021
3659093023	3659093025
3659093027	3659093029
3659093031	3659093037
3659093039	3659093053
3659093055	3659093057
3659093059	3659093061
3659093063	3659093069
3659093071	3659093077
3659093079	3659093097
3659093099	3659093105
3659093107	3659093117
3659093119	3659093121
3659093123	3659093125
3659093127	3659093153
3659093155	3659093185
3659093187	3659093233
3659093235	3659093750
3659093752	3659093985
3659093987	3659094002
3659094004	3659094049
3659094051	3659094785
3659094787	3659094805
3659094807	3659094825
3659094827	3659094833
3659094835	3659094841
3659094843	3659094869
3659094871	3659094881
3659094883	3659094913
3659094915	3659094997
3659094999	3659095001
3659095003	3659095037
3659095039	3659095997
3659095999	3659096585
3659096587	3659096621
3659096623	3659096669
3659096671	3659096697
3659096699	3659096701
3659096703	3659096725
3659096727	3659096777
3659096779	3659096785
3659096787	3659096801
3659096803	3659096809
3659096811	3659097465
3659097468	3659097681
3659097683	3659097713
3659097715	3659097729
3659097731	3659097737
3659097739	3659097769
3659097771	3659097781
3659097783	3659097813
3659097815	3659097924
3659097926	3659098006
3659098013	3659098480
3659098482	3659099037
3659099039	3659099049
3659099051	3659099073
3659099075	3659099113
3659099115	3659099121
3659099123	3659099657
3659099659	3659099665
3659099667	3659099669
3659099671	3659099673
3659099675	3659099701
3659099703	3659099705
3659099707	3659099713
3659099715	3659099745
3659099747	3659099761
3659099763	3659099769
3659099771	3659099777
3659099779	3659099781
3659099783	3659099817
3659099819	3659099825
3659099827	3659100086
3659100088	3659100481
3659100485	3659100619
3659100621	3659100705
3659100707	3659100885
3659100887	3659100889
3659100891	3659100925
3659100927	3659101197
3659101199	3659101305
3659101307	3659101337
3659101339	3659101501
3659101503	3659101724
3659101726	3659102073
3659102075	3659102145
3659102147	3659102153
3659102155	3659102233
3659102235	3659102281
3659102283	3659102324
3659102326	3659102481
3659102483	3659102513
3659102515	3659102533
3659102535	3659102545
3659102547	3659102553
3659102555	3659102569
3659102571	3659102581
3659102583	3659102589
3659102591	3659102601
3659102603	3659102613
3659102615	3659102621
3659102623	3659102637
3659102639	3659102649
3659102651	3659102661
3659102663	3659102669
3659102671	3659102697
3659102699	3659102724
3659102726	3659103265
3659103267	3659103314
3659103317	3659103337
3659103343	3659103409
3659103411	3659103466
3659103469	3659103661
3659103663	3659103698
3659103710	3659103745
3659103747	3659103749
3659103751	3659103753
3659103755	3659103789
3659103791	3659103809
3659103811	3659103817
3659103819	3659103825
3659103827	3659103837
3659103839	3659103841
3659103843	3659103861
3659103863	3659103865
3659103867	3659103873
3659103875	3659103885
3659103887	3659103889
3659103891	3659103917
3659103919	3659103925
3659103927	3659103929
3659103931	3659103953
3659103955	3659103965
3659103967	3659103969
3659103971	3659103989
3659103991	3659103993
3659103995	3659103997
3659103999	3659104001
3659104003	3659104017
3659104019	3659104025
3659104027	3659104049
3659104051	3659104081
3659104083	3659104109
3659104111	3659104121
3659104123	3659104125
3659104127	3659104145
3659104147	3659104149
3659104151	3659104169
3659104171	3659104181
3659104183	3659104193
3659104195	3659104201
3659104203	3659104205
3659104207	3659104209
3659104211	3659104221
3659104223	3659104237
3659104239	3659104245
3659104247	3659108448
3659108450	3659108634
3659108636	3659108999
3659109001	3659109702
3659109704	3659109856
3659109858	3659110945
3659110948	3659110953
3659110955	3659110955
3659110958	3659110970
3659110972	3659110981
3659110983	3659111165
3659111167	3659111177
3659111183	3659112497
3659112499	3659112711
3659112718	3659112722
3659112724	3659112741
3659112743	3659112896
3659112911	3659113218
3659113220	3659113408
3659113410	3659115191
3659115196	3659115523
3659115525	3659115526
3659115530	3659115530
3659115532	3659115532
3659115535	3659115535
3659115540	3659115542
3659115545	3659115547
3659115550	3659115550
3659115554	3659115557
3659115559	3659115559
3659115561	3659115561
3659115565	3659115565
3659115567	3659115568
3659115570	3659115570
3659115573	3659115573
3659115575	3659115576
3659115583	3659115780
3659115782	3659115785
3659115788	3659115788
3659115790	3659115790
3659115796	3659115797
3659115799	3659115799
3659115801	3659115802
3659115804	3659115804
3659115807	3659115807
3659115809	3659115809
3659115811	3659115815
3659115818	3659115818
3659115820	3659115820
3659115824	3659115824
3659115826	3659115827
3659115829	3659115829
3659115836	3659115836
3659115838	3659116033
3659116035	3659116036
3659116039	3659116039
3659116042	3659116042
3659116047	3659116047
3659116051	3659116052
3659116054	3659116054
3659116057	3659116057
3659116059	3659116059
3659116062	3659116062
3659116066	3659116066
3659116068	3659116069
3659116073	3659116074
3659116078	3659116078
3659116080	3659116080
3659116090	3659116090
3659116093	3659116093
3659116095	3659116225
3659116227	3659116251
3659116253	3659116289
3659116294	3659116297
3659116299	3659116300
3659116302	3659116304
3659116306	3659116315
3659116317	3659116348
3659116350	3659116435
3659116437	3659116438
3659116440	3659116545
3659116547	3659116547
3659116550	3659116550
3659116552	3659116558
3659116560	3659116566
3659116568	3659116568
3659116570	3659116570
3659116572	3659116573
3659116575	3659116575
3659116579	3659116581
3659116583	3659116584
3659116586	3659116596
3659116598	3659116598
3659116600	3659116602
3659116604	3659116802
3659116804	3659116807
3659116809	3659116809
3659116811	3659117057
3659117060	3659117060
3659117066	3659117074
3659117076	3659117115
3659117117	3659117567
3659120640	3659120653
3659120655	3659120657
3659120659	3659120661
3659120663	3659120665
3659120667	3659120669
3659120671	3659120681
3659120683	3659120685
3659120687	3659120689
3659120691	3659120693
3659120695	3659120705
3659120707	3659120709
3659120711	3659120725
3659120727	3659120737
3659120739	3659120741
3659120743	3659120745
3659120747	3659120749
3659120751	3659120753
3659120755	3659120757
3659120759	3659120765
3659120767	3659120777
3659120779	3659120789
3659120791	3659120793
3659120795	3659120845
3659120847	3659120849
3659120851	3659120853
3659120855	3659120961
3659120963	3659121056
3659121058	3659121090
3659121092	3659121254
3659121256	3659121530
3659121532	3659121597
3659121599	3659121669
3659121671	3659121673
3659121675	3659121677
3659121679	3659121685
3659121687	3659121689
3659121691	3659121693
3659121695	3659121701
3659121703	3659121705
3659121707	3659121707
3659121709	3659121713
3659121715	3659121721
3659121723	3659121741
3659121743	3659122245
3659122247	3659122709
3659122711	3659122717
3659122719	3659122733
3659122735	3659122801
3659122803	3659122845
3659122847	3659122929
3659122931	3659122937
3659122939	3659122953
3659122955	3659123005
3659123007	3659123009
3659123011	3659123013
3659123015	3659123017
3659123019	3659123049
3659123051	3659123077
3659123079	3659123097
3659123099	3659123101
3659123103	3659123105
3659123107	3659123109
3659123111	3659123113
3659123115	3659123145
3659123147	3659123149
3659123151	3659123169
3659123171	3659123177
3659123179	3659123181
3659123183	3659123185
3659123187	3659123189
3659123191	3659123713
3659123715	3659123729
3659123731	3659123733
3659123735	3659123737
3659123739	3659123741
3659123743	3659123749
3659123751	3659123753
3659123755	3659123757
3659123759	3659123761
3659123763	3659123765
3659123767	3659123769
3659123771	3659123773
3659123775	3659123785
3659123787	3659123793
3659123795	3659123797
3659123799	3659123805
3659123807	3659124481
3659124483	3659126008
3659126272	3659126292
3659126296	3659126296
3659126299	3659126301
3659126312	3659126312
3659126314	3659126314
3659126317	3659126317
3659126319	3659126319
3659126323	3659126323
3659126325	3659126326
3659126328	3659126329
3659126333	3659126333
3659126336	3659126337
3659126340	3659126341
3659126345	3659126346
3659126350	3659126350
3659126353	3659126353
3659126355	3659126356
3659126358	3659126358
3659126360	3659126360
3659126363	3659126365
3659126367	3659126368
3659126370	3659126371
3659126376	3659126377
3659126382	3659126382
3659126385	3659126386
3659126388	3659126389
3659126391	3659126394
3659126396	3659126398
3659126400	3659126402
3659126404	3659126404
3659126411	3659126412
3659126414	3659126415
3659126417	3659126417
3659126419	3659126419
3659126421	3659126424
3659126427	3659126430
3659126432	3659126493
3659126495	3659126780
3659126782	3659126805
3659126807	3659126821
3659126823	3659126825
3659126827	3659126837
3659126839	3659126841
3659126843	3659126845
3659126847	3659126849
3659126851	3659126857
3659126859	3659126861
3659126863	3659126869
3659126871	3659126877
3659126879	3659126905
3659126907	3659126989
3659126991	3659127817
3659127819	3659127821
3659127823	3659127825
3659127827	3659127833
3659127835	3659127861
3659127863	3659127869
3659127871	3659127873
3659127875	3659127877
3659127879	3659127885
3659127887	3659127889
3659127891	3659127893
3659127895	3659127897
3659127899	3659127905
3659127907	3659127909
3659127911	3659128864
3659128866	3659128867
3659128869	3659128942
3659128944	3659129151
3659129153	3659129897
3659129899	3659129933
3659129935	3659129945
3659129947	3659130045
3659130047	3659130049
3659130055	3659131121
3659131123	3659131141
3659131143	3659131145
3659131147	3659131157
3659131159	3659131161
3659131163	3659131177
3659131179	3659131189
3659131191	3659131265
3659131267	3659131289
3659131291	3659131293
3659131295	3659131301
3659131303	3659131325
3659131327	3659131329
3659131331	3659131333
3659131335	3659131349
3659131351	3659131377
3659131379	3659131381
3659131383	3659131437
3659131439	3659131541
3659131543	3659131545
3659131547	3659131561
3659131563	3659131649
3659131652	3659131909
3659131911	3659131913
3659131915	3659131917
3659131919	3659131921
3659131923	3659131925
3659131927	3659131929
3659131931	3659131933
3659131935	3659131941
3659131943	3659131945
3659131947	3659131949
3659131951	3659131953
3659131955	3659131957
3659131959	3659131961
3659131963	3659131965
3659131967	3659131969
3659131971	3659131973
3659131975	3659131977
3659131979	3659131989
3659131991	3659131997
3659131999	3659132005
3659132007	3659132017
3659132019	3659132029
3659132031	3659132037
3659132039	3659132045
3659132047	3659132057
3659132059	3659132061
3659132063	3659132069
3659132071	3659132077
3659132079	3659132089
3659132091	3659132129
3659132131	3659132165
3659132167	3659132173
3659132175	3659132177
3659132179	3659132189
3659132191	3659132205
3659132207	3659132209
3659132211	3659132213
3659132215	3659132217
3659132219	3659132221
3659132223	3659132233
3659132235	3659132401
3659132403	3659132409
3659132411	3659132419
3659132422	3659132423
3659132426	3659132436
3659132439	3659132441
3659132449	3659132453
3659132456	3659132459
3659132461	3659132464
3659132466	3659132468
3659132470	3659132470
3659132472	3659132475
3659132477	3659132480
3659132482	3659132482
3659132485	3659132488
3659132490	3659132499
3659132501	3659132541
3659132543	3659132548
3659132551	3659132551
3659132554	3659132557
3659132559	3659132561
3659132563	3659132563
3659132565	3659132567
3659132570	3659132571
3659132573	3659132574
3659132576	3659132576
3659132578	3659132581
3659132583	3659132583
3659132586	3659132587
3659132589	3659132589
3659132592	3659132592
3659132594	3659132594
3659132597	3659132600
3659132602	3659132605
3659132607	3659132608
3659132610	3659132610
3659132612	3659132615
3659132617	3659132627
3659132629	3659132632
3659132634	3659132637
3659132640	3659132641
3659132644	3659132646
3659132648	3659132650
3659132652	3659132653
3659132655	3659132655
3659132658	3659132700
3659132702	3659132869
